04-01-2003,Cessna 525 CitationJet,PT-XJS,Transportadora Julio Simões,0,A2
06-01-2003,Embraer EMB-145LR (ERJ-145LR),N16571,Continental Express,0,A2
07-01-2003,Raytheon 390 Premier I,N390RB,Caribbean Aviation,0,A1
08-01-2003,Beechcraft 1900D,N233YV,Air Midwest opf. US Airways Express,21,A1
08-01-2003,Avro RJ.100,TC-THG,THY,75,A1
08-01-2003,DHC-8-401 Q400,N409QX,Horizon Air,0,A2
09-01-2003,Fokker F-28 Fellowship 1000,OB-1396,TANS,46,A1
09-01-2003,DHC-3T Vazar Turbine Otter,C-FITF,Harbour Air ,0,A2
09-01-2003,Fokker F-28 Fellowship 4000,PK-PJK,Pelita Air Service,0,A2
14-01-2003,BN-2A-26 Islander,HS-RON,Siam Air Sports,0,A1
17-01-2003,Fokker 50,PH-FZE,Denim Air opf. Air Nostrum,0,A1
17-01-2003,Fokker F-28 Fellowship 4000,HC-BMD,TAME Ecuador,0,A1
17-01-2003,Antonov 24B,ER-AFT,Tiramavia opf. Aerocom,7,A1
17-01-2003,British Aerospace 3101 Jetstream 31,CP-2404,SAVE,0,A1
18-01-2003,Embraer EMB-135LR (ERJ-135LR),N714BZ,American Eagle Airlines,0,O1
19-01-2003,Airbus A319-114,N313NB,Northwest Airlines,0,A1
19-01-2003,Boeing 757-251,N550NW,Northwest Airlines,0,A2
19-01-2003,Boeing 737-8D6,,Air Algérie,0,H2
21-01-2003,DHC-6 Twin Otter 200,N206EH,ERA Aviation,0,A2
23-01-2003,Boeing 737-2B7,PK-ALV,Star Air,0,A2
24-01-2003,Grumman G-159 Gulfstream I,5Y-EMJ,African Commuter Services,3,A1
24-01-2003,Embraer EMB-145LR (ERJ-145LR),B-3043,Sichuan Airlines,0,H2
24-01-2003,Cessna 208B Super Cargomaster,N944FE,FedEx opf. Baron Aviation,0,A1
26-01-2003,Boeing 737-2M9,PP-SPJ,VASP - Viação Aérea São Paulo,0,A1
29-01-2003,Beechcraft B99,C-GHVI,Bearskin Airlines,0,A2
31-01-2003,Ilyushin 76TD,RDPL-34141,Euro Asia Aviation,6,A1
01-02-2003,Boeing 737-4Q8,N764AS,Alaska Airlines,0,A2
02-02-2003,Boeing 757-2Z0,,Air China,0,H2
07-02-2003,Airbus A310-304,TC-JDA,THY,0,H2
10-02-2003,Antonov 28,ES-NOY,Enimex,2,A1
13-02-2003,Cessna 208B Grand Caravan,N1116G,One Leasing,0,A1
14-02-2003,BN-2A-21 Islander,B-03,Belgian AF,0,A2
19-02-2003,Ilyushin 76MD,15-2280,Iranian Revolutionary Guard,275,A1
19-02-2003,Dornier 228-201,AP-BGF,STAR Aviation,0,A2
20-02-2003,Fokker F-27 Friendship 200,10254,Pakistan AF,17,A1
27-02-2003,Aérospatiale / BAC Concorde 101,F-BVFA,Air France,0,A2
27-02-2003,Fokker F-27 Friendship 500,ZK-NAN,Airwork NZ,0,O1
01-03-2003,Let L-410UVP,FLARF-01032,Borki Air Club,11,A1
02-03-2003,Cessna 208B Grand Caravan,N205BA,Bering Air,0,A2
05-03-2003,Cessna 208B Grand Caravan,N9793B,Wright Stuff,0,A2
06-03-2003,Boeing 737-2T4,7T-VEZ,Air Algérie,102,A1
06-03-2003,ATR-42-300,I-ATRF,Air Industria opf. Minerva Airlines,0,A1
08-03-2003,Fokker F-27 Friendship 500RF,N712FE,Mountain Air Cargo opf. FedEx,0,A1
10-03-2003,Aero Modifications AMI DC-3-65TP,ZS-MFY,Rossair Contracts opf. Red Cross,0,A2
12-03-2003,Boeing 747-412,9V-SMT,Singapore Airlines,0,A2
12-03-2003,Boeing 737-2T4,B-2516,Xiamen Airlines,0,O1
12-03-2003,Grumman C-2A Greyhound,162153,US Navy,0,A1
15-03-2003,Cessna 501 Citation I/SP,N70FJ,Dancing Wind Aviation,3,A1
19-03-2003,Douglas DC-3C,CU-T1192,Aerotaxi,0,H2
19-03-2003,Beechcraft 1900D,9G-AGF,Ashanti Gold Fields,0,A2
21-03-2003,Airbus A321-131,B-22603,TransAsia Airways,0,A1
23-03-2003,Mitusbishi Mu-300 Diamond 1A,PT-LNN,Táxi Aéreo Pinhal,0,A1
25-03-2003,Cessna 208B Grand Caravan,N5512B,One Leasing,3,A1
25-03-2003,Canadair CL-215-6B11 (CL-215T),UD.13-29,Spanish AF,2,A1
26-03-2003,Boeing 737-4B6,CN-RNF,RAM,0,A1
27-03-2003,DHC-6 Twin Otter 300,PK-WAY,Air Regional,4,A1
28-03-2003,Airbus A310-304,TC-JCZ,THY,0,H2
31-03-2003,Antonov 24RV,CU-T1294,Cubana,0,H2
04-04-2003,Beechcraft B200 King Air,N257CG,FS Corsair Inc,6,A1
04-04-2003,Ilyushin 76,,Iraq AF,0,O1
05-04-2003,Antonov 2,91-0047,US Army,0,A2
07-04-2003,Cessna 500 Citation I/SP,EC-HFA,Ibiza Flights,0,A1
08-04-2003,Dassault Falcon 20,N179GA,Grand Aire Express,0,A1
08-04-2003,Dassault Falcon 20,N183GA,Grand Aire Express,3,A1
09-04-2003,Shorts 330-200,N805SW,SkyWay Enterprises,0,A2
09-04-2003,Yakovlev 40,UK-87367,Uzbekistan Airways,0,A1
11-04-2003,Antonov 12BP,RA-12981,Zapolyarye Airlines,0,A1
14-04-2003,Grumman HU-16C Albatross,N7026Y,private,3,A1
15-04-2003,Swearingen SA226-TC Metro II,N229AM,Superior Aviation,0,A1
15-04-2003,Vickers 836 Viscount,9Q-CGL,Trans Intair,0,A1
17-04-2003,Fokker F-27 Friendship 600,N730FE,Empire Airlines opf. FedEx,0,A2
18-04-2003,DC-9-32,9Q-CWF,Wetrafa,0,A2
22-04-2003,Fokker F-28 Fellowship 4000,S2-ACV,Biman Bangladesh,0,O2
23-04-2003,Beechcraft 99A,C-FDYF,Transwest Air,0,A1
25-04-2003,Antonov 26,,Unknown,0,A2
25-04-2003,Antonov 24,700,Sudan AF,0,O1
26-04-2003,Sino Swearingen SJ30-2,N138BF,Sino Swearingen,1,A1
28-04-2003,DHC-6 Twin Otter 300,PK-WAR,Air Regional,0,A1
28-04-2003,Yakovlev 40,UR-87918,Dniproavia,0,A2
29-04-2003,Beechcraft 1900C-1,TR-LFQ,Avirex,0,A2
30-04-2003,Basler Turbo-67 (BT-67),PNC-0212,Colombian Police,0,A1
08-05-2003,Ilyushin 76MD,UR-UCB,Ukrainian Cargo Airways opf. D.R. Congo AF,7,A1
08-05-2003,Rockwell Sabreliner 40A,N250EC,Professional Maintenance Services opf. D.R. Congo Government,0,C1
10-05-2003,Antonov 2R,UK-68038,Uzbekistan Airways,,A2
11-05-2003,Antonov 12B,ER-AXD,Pecotox Air,0,A1
14-05-2003,Fokker 100,F-GNLH,Blue Line,0,A2
15-05-2003,Cessna 208B Super Cargomaster,N208AD,DK&L; Comp.,0,A1
15-05-2003,Beechcraft 200C Super King Air,VH-AMR,Royal Flying Doctor Service,0,A1
16-05-2003,Antonov 12BP,T-307,Angolan AF,4,A1
16-05-2003,Antonov 3T,RA-05881,Polyarnye Avialinii,0,A1
18-05-2003,Beechcraft 300 Super King Air 350,N2SM,Oso-Rio LLC,0,A1
21-05-2003,Learjet U-36A,9202,Japanese Navy,4,A1
22-05-2003,DHC-3 Otter,C-GGON,Whiteshell Air Service,0,A2
24-05-2003,Boeing 737-3H4,N343SW,Southwest Airlines,0,A2
26-05-2003,Yakovlev 42D,UR-42352,UM Air,75,A1
27-05-2003,Antonov 12BP,9L-LCR,Showa Air,0,A1
28-05-2003,Cessna 560 Citation Encore+,D-CAUW,AW Aerowest,0,A2
29-05-2003,Boeing 717-231,VH-VQI,Impulse Airlines opf. QantasLink/Impulse,0,H2
01-06-2003,Learjet 45,I-ERJC,Eurojet Italia,2,A1
02-06-2003,Rockwell T-39D Sabreliner,XA-AAG,Jett Paqueteria,0,O1
02-06-2003,Rockwell T-39D Sabreliner,XA-AAI,Jett Paqueteria,0,O1
02-06-2003,Rockwell T-39D Sabreliner,XA-AAF,Jett Paqueteria,0,O1
02-06-2003,Rockwell T-39D Sabreliner,XA-AAJ,Jett Paqueteria,0,O1
02-06-2003,Rockwell T-39D Sabreliner,XA-AAH,Jett Paqueteria,0,O1
05-06-2003,DHC-6 Twin Otter 300,C-GOGC,Ontario Ministry of Natural Res.,0,A1
08-06-2003,BN-2A-8 Islander,PT-KQS,private,0,A2
14-06-2003,Antonov 24RV,CU-T1295,Cubana,0,A1
16-06-2003,Fokker 50,ST-ARA,Mid Airlines,0,A1
17-06-2003,MD-88,TC-ONP,Onur Air,0,A2
22-06-2003,Canadair Regional Jet CRJ-100ER,F-GRJS,Brit Air,1,A1
24-06-2003,Tupolev 134SKh,RA-65929,Voronezh Avia,0,A1
25-06-2003,Lockheed C-130 Hercules,,Iran AF,7,A1
26-06-2003,Cessna 208B Grand Caravan,V5-CAS,Comav Aviation,4,A1
30-06-2003,Lockheed C-130H Hercules,7T-WHQ,Algerian AF,15,A1
03-07-2003,Cessna 208B Grand Caravan,HP-1403APP,SANSA,0,A2
06-07-2003,DC-10-30CF,OB-1749,Cielos del Peru,0,A2
08-07-2003,Boeing 737-2J8C,ST-AFK,Sudan Airways,116,A1
10-07-2003,Lockheed P-3C Orion,163005,US Navy,0,O1
11-07-2003,Boeing 707-3J6C,5X-AMW,Air Memphis,0,A1
13-07-2003,Let L-410UVP-E,YV-1060CP,Ruiban and Duran,4,A1
16-07-2003,Lockheed L-188A Electra,C-GFQA,Air Spray,2,A1
19-07-2003,Swearingen SA226-TC Metro II,ZS-OYI,Ryan Blake Air Charter,14,A1
22-07-2003,Cessna 525 CitationJet,N996JR,Tango Corp.,0,A2
23-07-2003,Cessna 551 Citation II/SP,PT-LME,Petroforte Bras.,1,A1
01-08-2003,Tupolev 154M,RA-85847,Avialinii 400,0,A2
02-08-2003,Douglas C-54G-10-DO (DC-4),C-GBSK,Buffalo Airways,0,A1
02-08-2003,Antonov 2TP,D-FONE,Sachsische Luftfahrt Service,0,A2
04-08-2003,Learjet 35A,N135PT,Air East Management,2,A1
