28-02-2009,Saab 2000,YR-SBI,Carpatair,0,A2
01-03-2009,Beechcraft 100 King Air,YV2129,Command Air,6,A1
03-03-2009,Swearingen SA226-TC Metro II,C-FSLZ,Perimeter Airlines,0,A2
04-03-2009,Cessna 208 Caravan I,5X-ASI,Air Serv International,0,A2
06-03-2009,National Aerospace Laboratories (NA,VT-XRM,National Aerospace Laboratories,3,A1
06-03-2009,GAF Nomad N.22B,46137,Thai AF,1,A1
09-03-2009,Ilyushin 76T,S9-SAB,Aerolift,11,A1
09-03-2009,MD-90-30,PK-LIL, Lion Air,0,A1
13-03-2009,Boeing E-8C (707),93-0597,USAF,0,A1
19-03-2009,Beechcraft 200 Super King Air,AEE-101,Ecuador Army,7,A1
20-03-2009,Airbus A340-541,A6-ERG,Emirates Airlines,0,A2
23-03-2009,MD-11F,N526FE,FedEx,2,A1
26-03-2009,Tupolev 134AK,RA-65981,Russian AF,0,A1
31-03-2009,PZL-Mielec M28TD Bryza 2RF,1007,Polish Navy,4,A1
02-04-2009,BN-2A Islander,RP-C764, Chemtrad Aviation,7,A1
06-04-2009,Fokker F-27 Friendship 400M,A-2703,Indonesian AF,24,A1
09-04-2009,British Aerospace BAe-146-300,PK-BRD, Aviastar Mandiri,6,A1
11-04-2009,Cessna 208B Grand Caravan,RDPL-34144,Lao Air,0,A2
17-04-2009,Cessna 208B Grand Caravan,YV1181,Línea Turística Aereotuy - LTA,1,A1
19-04-2009,Boeing 737-8AS,C-FTCZ,CanJet Airlines,0,H2
20-04-2009,Boeing 767-36NER,CN-RNT,RAM,0,A2
26-04-2009,Douglas DC-3C,N136FS,Four Star Air Cargo,0,A1
27-04-2009,Boeing 737-2K9,XA-MAF,Magnicharters,0,A2
29-04-2009,Boeing 737-275,TL-ADM,Bako Air,7,A1
30-04-2009,Antonov 2,RF-00842,Yakutsk ASK ROSTO,3,A1
04-05-2009,Airbus A320-211,N311US,Northwest Airlines,0,A2
04-05-2009,Antonov 2,,South Korea AF,0,A1
06-05-2009,DC-10-30ER,N139WA,World Airways,0,A1
06-05-2009,Cessna 208B Grand Caravan,D-FOLE,OLT,0,A2
08-05-2009,Tupolev 154M,EP-MCR,Iran Air Tours,0,A2
08-05-2009,MD-90-30,HZ-APW,Saudi Arabian,0,A2
10-05-2009,British Aerospace 3212 Jetstream 32,YV1467,private,1,A1
20-05-2009,Lockheed C-130H Hercules,A-1325,Indonesian AF,99,A1
22-05-2009,Beechcraft B300 Super King Air 350,PR-MOZ,Santa Coloma Investimentos,14,A1
26-05-2009,Antonov 26,9Q-CSA, Service Air,3,A1
28-05-2009,DHC-5D Buffalo,AEE-501,Ecuador Army,0,A1
30-05-2009,ATR-42-500,AP-BHO,PIA,0,A2
01-06-2009,Airbus A330-203,F-GZCP,Air France,228,A1
02-06-2009,DHC-6 Twin Otter 200,8Q-MAG,Kenn Borek Air opf. Maldivian Air Taxi,0,A1
03-06-2009,DHC-6 Twin Otter 300,SE-GEE,Skydive Airlines,0,A2
03-06-2009,MD-11F,B-2175,China Cargo Airlines,0,A2
03-06-2009,Boeing 737-59D,VP-BXM,Aeroflot-Nord,0,A1
06-06-2009,Fokker F-28 Fellowship 4000,XY-ADW,Myanma Airways,0,A2
07-06-2009,BN-2A-27 Islander,C-FJJR,Strait Air,1,A1
08-06-2009,Antonov 32,,Indian AF,13,A1
09-06-2009,Antonov 2R,EX-156, Valor Air,0,A1
09-06-2009,MD-11F,HZ-ANB,Saudi Arabian,0,A2
10-06-2009,Beechcraft 200C Super King Air,ZS-PNZ,,0,A2
13-06-2009,Antonov 2,RF-00428,ROSTO Primorsk-Ahtarska,0,A1
14-06-2009,Dornier 328-110,PK-TXN, Express Air,0,A2
20-06-2009,Antonov 2,,Unknown,0,O1
25-06-2009,Xian MA60,RP-C8892, Zest Airways,0,A2
26-06-2009,Let L-410UVP-E,HK-4094,TAC,0,A1
27-06-2009,British Aerospace 3201 Jetstream 31,N485UE,Vecolair,0,A1
29-06-2009,DHC-6 Twin Otter 300,PK-BRO, Aviastar Mandiri,3,A1
29-06-2009,BN-2B-26 Islander,D-ILFC,LFH Luftverkehr,0,A2
30-06-2009,Airbus A310-324,7O-ADJ,Yemenia Airways,152,A1
05-07-2009,BN-2A Trislander Mk.III-1,ZK-LOU,Great Barrier Airlines,0,A2
06-07-2009,Antonov 28,ST-TYB, El Dinder Aviation,0,A1
08-07-2009,Swearingen SA227-AC Metro III,C6-FPO,Western Air,0,A1
13-07-2009,Boeing 737-3H4,N387SW,Southwest Airlines,0,A2
15-07-2009,Tupolev 154M,EP-CPG,Caspian Airlines,168,A1
