02-01-1995,Boeing 737-298C,9Q-CNI,Air Zaire,0,A1
03-01-1995,DHC-6 Twin Otter 310,P2-IAA,Islands Nationair,0,A1
04-01-1995,Fokker,,Sudan Airways,0,H2
05-01-1995,Lockheed L-1329-25 JetStar II,1003,Iran AF,12,A1
05-01-1995,Fokker 50,LN-BBA,Norwegian Air Shuttle opf. Braathens,0,A2
10-01-1995,DHC-6 Twin Otter 300,PK-NUK,Merpati Nusantara,14,A1
10-01-1995,Douglas DC-9-14,HK-3839X,Intercontinental de Aviación,51,A1
11-01-1995,Cessna 208B Super Cargomaster,N746FE,FedEx opf. Empire Airlines,1,A1
11-01-1995,Learjet 35,C-GPUN,Canada Jet Charters,5,A1
12-01-1995,Cessna 208B Super Cargomaster,N754FE,Federal Express opf. West Air,1,A1
14-01-1995,Yakovlev 40,RA-87565,CHELAL,0,A2
15-01-1995,Swearingen SA226-TC Metro II,N622SP,City Air Cargo,1,O2
16-01-1995,Boeing 737-281,PK-JHF,Sempati Air,0,A1
16-01-1995,Antonov 26,,Angolan AF,6,C1
17-01-1995,DHC-6 Twin Otter 300,9N-ABI,Royal Nepal Airlines,2,A1
18-01-1995,Cessna 208B Super Cargomaster,N9461B,Martinaire,0,A2
18-01-1995,Antonov 32B,UR-48074,Miabi Air Comp.,0,A1
20-01-1995,Dassault Falcon 20E,F-GHLN,Leadair UniJet,10,A1
20-01-1995,Let L-410UVP,RA-67120,Abakan Airlines,3,A1
21-01-1995,Tupolev 154B-2,UN-85455,Kazakhstan Airlines,0,A1
23-01-1995,Let L-410UVP,UR-67115,Air Ukraine,0,A1
25-01-1995,Cessna 550 Citation II,D-CHVB,Viessmann Werke,2,A1
25-01-1995,Yakovlev 40,RA-87464,Volga Airlines / Aeroflot,0,A1
25-01-1995,BN-2A-27 Islander,C-GSGK,Northway Aviation,0,A1
26-01-1995,Antonov 26B,UN-26080,Kazakhstan Airlines opf. Guinee Air Service,0,A1
28-01-1995,Beechcraft 200 Super King Air,D2-ECH,SAL  Sociedade de Aviaçao Ligeira,2,C1
30-01-1995,ATR-72-202,B-22717,TransAsia Airways,4,A1
31-01-1995,Boeing 727-21F,D2-TJB,Angola Air Charter,0,A1
01-02-1995,Antonov 28,CCCP-28797,Chukotavia,0,A1
02-02-1995,Boeing 737-2A1,PP-SMV,VASP - Viação Aérea São Paulo,0,A1
02-02-1995,Harbin Yunshuji Y-12-II,9M-TAE,Berjaya Air,0,A1
06-02-1995,Antonov 24B,RA-46564,Arkhangelsk Airlines,0,A1
09-02-1995,Antonov 2R,LY-ALE,Aviapaslauga,,A1
10-02-1995,Antonov 70,UR-,Antonov Design Bureau,7,A1
14-02-1995,Dornier Do 28D-2 Skyservant,,Turkish Army,3,A1
15-02-1995,Cessna 525 CitationJet,N63HB,M&M; Air,0,A2
16-02-1995,DC-8-63F,N782AL,ATI,3,A1
21-02-1995,IAI 1124 Westwind,N66JE,Profesional Jet Management,0,A1
21-02-1995,Shin Meiwa US-1A,9080,Japanese Navy,10,A1
21-02-1995,Beechcraft A100 King Air,C-GYQT,Bearskin Airlines,0,A1
