21-06-2007,Let L-410UVP,9Q-CEU,Karibu Airways,1,A1
23-06-2007,Yakovlev 40,EX-901,Kyrgyzstan Government,0,A1
25-06-2007,Antonov 24B,XU-U4A,PMT Air,22,A1
26-06-2007,Let L-410UVP-E3,9Q-CTM, Business Aviation,0,A1
27-06-2007,IRMA/BN-2A Islander,N133RS,Golden Wings Charter,0,A1
28-06-2007,Boeing 737-2M2,D2-TBP, TAAG,6,A1
29-06-2007,Fokker 100,TU-VAA,Ivory Coast Government,4,C1
30-06-2007,Cessna 500 Citation I,N771HR,IHR Administrative Services,2,A1
30-06-2007,Sabreliner 40,XA-SMR,Aerodan,0,A2
01-07-2007,ATR-72-212A (ATR-72-500),VT-JCE,Jet Airways,0,A1
05-07-2007,CT-39A Sabreliner,XA-TFL,Jett Paqueteria,10,A1
05-07-2007,Cessna 208B Grand Caravan,N208EC,Lancton Taverns Ltd.,2,A1
06-07-2007,Beechcraft 1900C,5Y-BTT,Aero Kenya,0,A2
08-07-2007,DHC-6 Twin Otter 100,C-FAWC,Liard Air,1,A1
08-07-2007,ATR-72-212,5H-PAR,Precision Air,0,A2
16-07-2007,ATR-42-300,PT-MFK,Pantanal,0,A1
17-07-2007,Airbus A320-233,PR-MBK,TAM Brasil,199,A1
17-07-2007,Embraer ERJ 190-100 IGW (ERJ-190AR),HK-4455,Aero República,0,A1
18-07-2007,Antonov 24 ?,,Malift Air,0,A2
18-07-2007,Let L-410UVP,9Q-CIM,Cargo Bull Aviation,0,A1
21-07-2007,Cessna 208B Grand Caravan,YV1182,Línea Turística Aereotuy - LTA,0,A1
