11-02-1999,Beechcraft 1900C-1,N31240,ACE Air Cargo,0,A1
12-02-1999,Beechcraft C99,N205RA,Ameriflight,1,A1
12-02-1999,Airbus A320-211,F-GJVG,Air France,0,A2
14-02-1999,Hawker Siddeley HS-748-206 Andover,9L-LBG,748 Air Services,0,A1
19-02-1999,Beechcraft 1900D,D-CBSF,Avanti Air,0,A2
24-02-1999,Tupolev 154M,B-2622,China Southwest,61,A1
24-02-1999,MD-88,LV-VBY,Aerolineas Argentinas,0,O1
25-02-1999,Dornier 328-110,D-CPRR,Minerva Airlines opf. Alitalia,4,A1
27-02-1999,Beechcraft B100 King Air,C-GBTS,Crown Charter Services,0,A1
01-03-1999,Lockheed L-188AF Electra,N285F,Renown Aviation opf. Channel Express,0,A1
02-03-1999,Airbus A320,,Air France,0,H2
04-03-1999,Boeing 737-228,F-GBYA,Air France,0,A1
05-03-1999,Boeing 747-2B3F (SCD),F-GPAN,Air France,0,A1
07-03-1999,Antonov 32,K2673,Indian AF,21,A1
15-03-1999,MD-83,HL7570,Korean Air,0,A1
16-03-1999,ATR-42-320,PT-MFI,Pantanal,0,A1
18-03-1999,Douglas DC-3C (C-47A-DK),HK-337,ALIANSA Colombia,8,A1
19-03-1999,DHC-6 Twin Otter 300,C-FWLQ,Provincial Airlines,1,A1
20-03-1999,Yakovlev 40,RA-87587,Cheboksary Aviation Enterprise opf. GEASA,0,A2
24-03-1999,Airbus A300C4-620,A6-PFD,UAE Government,0,A1
30-03-1999,Learjet 35A,N508GP,Piedmont Hawthorne,0,A2
05-04-1999,DHC-6 Twin Otter 200,N838MA,Carib-Air Cargo,0,A1
07-04-1999,Boeing 737-4Q8,TC-JEP,THY,6,A1
07-04-1999,Learjet 24D,PT-LEM,Manacá Táxi Aéreo,5,A1
07-04-1999,Boeing KC-135R Stratotanker,57-1418,USAF,0,O1
08-04-1999,DHC-6 Twin Otter 300,HK-2760,Aerotaca,5,A1
12-04-1999,Fokker 50,PH-MXT,Avianca,0,H2
14-04-1999,Beechcraft A100 King Air,PT-LZA,Jet Sul Táxi Aéreo,0,A1
15-04-1999,MD-11F,HL7373,Korean Air,8,A1
17-04-1999,Beechcraft Beechjet 400A,N400VG,Pacific Aeromotive,0,A1
22-04-1999,Let L-410UVP,YV-956C,Hélica,0,A1
22-04-1999,Boeing 727-23,ZS-IJE,Million Air Charter opf. Zimbabwe Express Airlines,0,A1
24-04-1999,Antonov 12BP,RA-11530,Unknown,,A1
01-05-1999,DHC-5D Buffalo,207,Kenyan AF,1,A1
01-05-1999,DHC-3 Otter,C-FASV,Points North Air Services,0,A1
08-05-1999,DHC-6 Twin Otter 300,YJ-RV9,Vanair,7,A1
10-05-1999,Boeing 737-247,B-12001,Mexican AF,0,A1
12-05-1999,Antonov 26,D2-FBN,Volga Atlantic Airlines opf. Avita,0,C1
16-05-1999,Antonov 2R,SP-WLI,ZUA,0,A1
17-05-1999,Boeing 737-2A6,CC-CYR,LADECO,0,O1
17-05-1999,Curtiss C-46F-1-CU,CP-1319,CAMBA,0,A2
19-05-1999,Yakovlev 40,TL-ACO,Centrafrican Airlines,0,A1
22-05-1999,Antonov 2T,70301,Serbian Air Force,0,C1
22-05-1999,Antonov 2T,70374,Serbian Air Force,0,C1
22-05-1999,Antonov 2T,70375,Serbian Air Force,0,C1
24-05-1999,DHC-4A Caribou,M21-05,Royal Malaysian AF,5,A1
29-05-1999,Let L-410UVP-E,5Y-LET,Malindi Air Services,2,A1
01-06-1999,MD-82,N215AA,American Airlines,11,A1
03-06-1999,Antonov 32,,Sudan AF,50,A1
09-06-1999,Boeing 737-3Y0,B-2525,China Southern,0,A1
09-06-1999,BN-2A-21 Islander,RP-C471,Pacific Airways,1,A1
11-06-1999,Lockheed Hercules C.1,XV298,RAF,0,A1
12-06-1999,Boeing 737,,Xiamen Airlines,0,H2
14-06-1999,Beechcraft A100 King Air,C-GASW,Thunder Airlines,0,A1
17-06-1999,Embraer 110P2 Bandeirante,P2-ALX,Airlink,17,A1
19-06-1999,Harbin Yunshuji Y-11,B-3886,Xinjiang General Aviation,,A1
22-06-1999,CASA C-212 Aviocar 100,F-GOBP,Boogie Performance,2,A1
22-06-1999,Antonov 2T,LY-ASA,private,0,A1
25-06-1999,DHC-3 Otter,C-FIFP,Blue Water Aviation Services,1,A1
30-06-1999,Beechcraft 99,D-IBEX,Nightexpress,2,A1
30-06-1999,Pilatus BN-2T Islander AL.1,ZG994,British Army,0,A1
01-07-1999,Antonov 12B,TN-AFR,Savanair (Angola),1,C1
02-07-1999,Fokker F-27 Friendship 600,XY-AEO,Myanma Airways,8,A1
04-07-1999,Douglas DC-6A,HK-1776,LANC Colombia,4,A1
07-07-1999,Boeing 727-243F,VT-LCI,Hinduja,5,A1
09-07-1999,Hawker Siddeley HS-125-1A-522,XA-TAL,Aero Jet Express,4,A1
20-07-1999,Cessna 208B Grand Caravan,YN-CED,La Costena,16,A1
23-07-1999,Boeing 747-481D,JA8966,All Nippon,1,H2
23-07-1999,DHC-7-102 (O-5A),N5382W,US Army,7,A1
24-07-1999,Embraer 110P1 Bandeirante,DQ-AFN,Air Fiji,17,A1
26-07-1999,Ilyushin 76TD,RA-76819,Elf Air,0,A1
26-07-1999,Let L-410UVP-E9,5H-PAB,Precision Air,0,A1
28-07-1999,Swearingen SA227-AC Metro III,SX-BGG,Kal Aviation,0,A1
28-07-1999,Hawker Siddeley HS-748-232 Srs. 2A,TN-AGA,Air Espace,0,A2
30-07-1999,Beechcraft 1900D,YV-466C,Avior,0,H2
06-08-1999,DHC-6 Twin Otter 300,PK-NUU,Merpati Nusantara,0,A1
07-08-1999,Dornier 228-201,D4-CBC,TACV,18,A1
10-08-1999,Breguet 1150 Atlantic,91,Pakistan Navy,16,C1
12-08-1999,Beechcraft 1900D,C-FLIH,Regionnair,1,A1
13-08-1999,Cessna 208 Caravan I,N193GE,Greystoke Engineering Inc,0,A1
13-08-1999,Fokker F-28 Fellowship 1000,XY-ADU,Myanma Airways,0,A2
14-08-1999,Boeing 707-351C,ST-ANP,TAAT,0,A1
16-08-1999,Swearingen SA227-AC Metro III,N2671V,Merlin Express,0,A1
17-08-1999,DHC-6 Twin Otter 300,9XR-KD,Alliance Air Express,0,A1
17-08-1999,Beechcraft Hawker BH-125-600A,N454DP,DP Air,0,A1
20-08-1999,DHC-3T Vazar Turbine Otter,N888KA,Ketchum Air Service,0,A2
22-08-1999,MD-11,B-150,China Airlines,3,A1
24-08-1999,MD-90-30,B-17912,Uni Air,1,A1
25-08-1999,Boeing 737-8B6,CN-RNJ,RAM,0,H2
26-08-1999,Yakovlev 40,UK-87848,Uzbekistan Airways,2,A1
28-08-1999,DHC-6 Twin Otter,,MAF,0,H2
29-08-1999,Learjet 35A,N350JF,Corporate Jets,2,C1
30-08-1999,Douglas C-117D Super DC-3,RP-C473,Mabuhay Airways,0,A1
31-08-1999,Boeing 737-204C,LV-WRZ,LAPA,65,A1
05-09-1999,British Aerospace BAe-748-501 Srs.,9N-AEG,Necon Air,15,A1
07-09-1999,DHC-7-102,5N-EMP,Skyline,0,A1
09-09-1999,DC-9-31,N993Z,TWA,0,A1
09-09-1999,Beechcraft 200 Super King Air,F-GIAL,Alsair,0,A1
14-09-1999,Boeing 757-204,G-BYAG,Britannia Airways,0,A1
14-09-1999,Embraer 110 Bandeirante,PT-ODK,Norte Jet Táxi Aéreo,2,A1
14-09-1999,Dassault Falcon 900B,SX-ECH,Elleniki Polemikí Aeroporía opf. Olympic Airways,7,A2
17-09-1999,Lockheed C-130A Hercules,3610,Mexican AF,5,A1
18-09-1999,Shorts 330-200,G-SSWU,Streamline Aviation,0,O1
19-09-1999,Beechcraft 200 Super King Air,YV-385CP,,2,A1
21-09-1999,Beechcraft 200 Super King Air,5Y-BIW,Private,,U1
22-09-1999,Boeing 747-438,VH-OJH,Qantas,0,A2
23-09-1999,Tupolev 134A,RA-65626,Vaynakhavia,0,O1
26-09-1999,Learjet 24A,N224SC,Dolphin Aviation,0,A1
29-09-1999,Antonov 12,LZ-SFJ,Air Sofia opf. Mandala Airlines,0,A1
05-10-1999,Beechcraft 200 Super King Air,N208MS,Shoreline Aviation,2,A1
08-10-1999,Saab 2000,SE-LSF,SAS Commuter,0,O1
11-10-1999,ATR-42-320,A2-ABB,Air Botswana,1,C1
11-10-1999,ATR-42-320,A2-AJD,Air Botswana,0,O1
11-10-1999,ATR-42-320,A2-ABC,Air Botswana,0,O1
11-10-1999,Swearingen SA227-AC Metro III,N438MA,Merlin Express,0,A2
12-10-1999,Douglas DC-6B,CP-2291,Air Beni,0,O1
15-10-1999,Cessna 208B Super Cargomaster,C-FKSL,Wasaya Airways,0,A1
15-10-1999,Mitusbishi Mu-300 Diamond,I-VIGI,Aeroitalia,0,A1
15-10-1999,Antonov 2R,RA-01641,private,0,A1
16-10-1999,DC-8-62F,9G-REM,Continental Cargo Airlines,0,A1
17-10-1999,MD-11F,N581FE,FedEx,0,A1
19-10-1999,Boeing 737-566,SU-GBI,EgyptAir,0,H2
24-10-1999,IAI Arava 201,EV8012,Venezuela Army,6,A1
24-10-1999,Learjet 35A,I-AVJG,Avioriprese Jet Executive,3,A1
25-10-1999,Learjet 35A,N47BA,Sunjet Aviation,6,A1
26-10-1999,unknown,,Iran Air,0,H2
26-10-1999,Airbus A320-231,VT-ESL,Indian Airlines,0,A2
29-10-1999,Lockheed P-3C-II.75 Orion,83,Pakistan Navy,21,A1
31-10-1999,Boeing 767-366ER,SU-GAP,EgyptAir,217,A1
07-11-1999,Fokker 100,I-ALPL,Air Dolomiti,0,A2
09-11-1999,DC-9-31F,XA-TKN,TAESA,18,A1
10-11-1999,Antonov 12,,D.R. Congo AF,6,C1
10-11-1999,Douglas DC-3C,HK-2581,ALIANSA Colombia,5,A1
11-11-1999,Beechcraft 200 Super King Air,N869,Jaymar Ruby Inc.,3,A1
12-11-1999,ATR-42-312,F-OHFV,SiFly opf. UN,24,A1
12-11-1999,Antonov 12B,D2-FRK,Unknown,0,A1
18-11-1999,Convair CV-580,9Q-CEJ,CAA,0,A1
19-11-1999,Pilatus BN-2A-26 Islander,N907VL,Vieques Air Link,0,O1
20-11-1999,Reims Cessna F406 Caravan II,D2-ECQ,SAL  Sociedade de Aviaçao Ligeira,0,A2
23-11-1999,DHC-8-301,,Zhejiang Airlines,0,H2
23-11-1999,IRMA/BN-2A-21 Islander,OA-4,Botswana AF,3,A1
26-11-1999,Cessna 208 Caravan I,5Y-RAN,DHL Aviation Africa,4,A1
27-11-1999,Dassault Falcon 20,N216SA,RBS Aviation Group opf. Smith Air,0,A1
29-11-1999,Antonov 28,ES-NOF,Enimex,0,A1
01-12-1999,Fokker F-27 Friendship 600,PK-TSK,Indonesia Air Transport - IAT,0,A2
05-12-1999,Ilyushin 114T,UK-91004,Tashkent Aircraft Production,5,A1
06-12-1999,Cessna 208B Grand Caravan,N5187B,Arctic Circle Air Service,0,A2
07-12-1999,Let L-410UVP-E,RP-C3883,Asian Spirit,17,A1
08-12-1999,Cessna 208A Caravan I,PT-OHA,TAF Linhas Aéreas,0,A1
09-12-1999,Cessna 525 CitationJet,N525KL,College of the Ozarks ,6,A1
10-12-1999,Lockheed C-130E Hercules,63-7854,USAF,3,A1
11-12-1999,British Aerospace ATP,CS-TGM,SATA Air Açores,35,A1
12-12-1999,DHC-6 Twin Otter 300,C-GKBG,Kenn Borek Air,0,A2
12-12-1999,IAI 1124A Westwind II,N50PL,Panda Leasing ,3,A1
12-12-1999,Cessna 650 Citation VII,N5269A,Cessna Aircraft,0,O1
15-12-1999,Beechcraft 200 Super King Air,C-GKBN,Kenn Borek Air,0,A1
21-12-1999,DC-10-30,F-GTDI,AOM French Airlines opf. Cubana,18,A1
21-12-1999,Cessna 551 Citation II/SP,N1218S,Valley Projects,1,A1
22-12-1999,Boeing 747-2B5F (SCD),HL7451,Korean Air,4,A1
23-12-1999,Cessna 208B Grand Caravan,N1315A,M&N; Aviation,0,A1
24-12-1999,Airbus A300B2-101,VT-EDW,Indian Airlines,1,H2
25-12-1999,DHC-6 Twin Otter 300,9N-AFL,Skyline Airways,10,A1
25-12-1999,Yakovlev 42D,CU-T1285,Cubana,22,A1
25-12-1999,Nord 262D-51,78/F-RBAF,French AF,0,O1
26-12-1999,ATR-42-310,F-WQJN,Aérospatiale,0,O1
26-12-1999,IAI 1124A Westwind II,N422BC,Bradley Aviation,0,A1
27-12-1999,Airbus A310-308,JY-AGK,Royal Jordanian,0,A2
27-12-1999,Antonov 2T,F-AZHM,private,0,O1
28-12-1999,Cessna 208A Caravan 675,C-FGGG,Seair,0,A1
28-12-1999,Canadair Regional Jet CRJ-100LR,D-ACJA,Lufthansa Cityline,0,H2
