01-01-2011,Tupolev 154B-2,RA-85588,Kolavia,3,A1
03-01-2011,Beechcraft B200 King Air,C-GSAU,Saskatchewan Gvt.,0,A2
05-01-2011,Boeing 737-8F2 (WL),TC-JGZ,THY,0,H2
06-01-2011,Learjet 35A,N800GP,Priester Aviation,0,A1
06-01-2011,Cessna 208B Grand Caravan,N715HE,Hageland Aviation Services,0,A2
07-01-2011,Beechcraft B200 Super King Air,F-GMPO,GCE Bail SA,0,A1
09-01-2011,Boeing 727-286,EP-IRP, Iran Air,77,A1
10-01-2011,Airbus A320-216,9M-AHH,AirAsia,0,A2
10-01-2011,Boeing 737-2T5,ZS-SGX,Safair,0,A2
14-01-2011,Beechcraft B200 Super King Air,PR-ART,Grupo Araguaia,6,A1
17-01-2011,DHC-3T Vazar Turbine Otter,C-GNNP,Liard Air,0,O1
19-01-2011,Cessna 208B Grand Caravan,5Y-OER,Airworks,0,A2
20-01-2011,DHC-6 Twin Otter 300,FAE449,Ecuador Air Force,6,A1
27-01-2011,Fokker F-27 Friendship 500CRF,5X-FFD,Fly540,0,A2
04-02-2011,Raytheon Hawker 850XP,OD-SKY,Sky Lounge,7,A1
09-02-2011,Beechcraft 1900D,C-FWAX,Wasaya Airways,0,A2
10-02-2011,Swearingen SA227-BC Metro III,EC-ITP,Flightline opf. Manx2,6,A1
12-02-2011,CASA/Nurtanio NC-212-A4 Aviocar 100,PK-ZAI, Sabang Merauke Raya Air Charter,5,A1
14-02-2011,Let L-410UVP-E20,HR-AUQ,Central American Airways,14,A1
14-02-2011,Let L-410UVP,9Q-CIF, African Air Services Commuter,2,A1
16-02-2011,Cessna 525 Citation CJ1+,HB-VOV,Swiss Private Aviation,0,A2
16-02-2011,Boeing 747-368,HZ-AIS,Saudi Arabian,0,A2
18-02-2011,Learjet 24,XB-GHO,Rutas Aereas Mayas,2,A1
21-02-2011,ATR-72-212,PR-TTI,TRIP Linhas Aéreas,0,A2
27-02-2011,Swearingen SA227-DC Metro 23,CP-2473,Línea Aérea Amaszonas,0,A2
02-03-2011,Swearingen SA227-AC Metro III,OY-NPB,North Flying opf. Air Norway,0,A1
02-03-2011,Cessna S550 Citation S/II,S5-BAX,GIO Business Aviation,0,A1
04-03-2011,DHC-8-106,TF-JMB,Flugfélag Íslands - Air Iceland,0,A1
05-03-2011,Antonov 148-100E,61708,Voronezh Aircraft Production Association (VASO),6,A1
05-03-2011,Beechcraft 200 Super King Air,YV196T,,0,A1
08-03-2011,DHC-6 Twin Otter 100,N157KM,Desert Sand Aircraft Leasing,2,A1
11-03-2011,Beechcraft 300 Super King Air 350,JA869A,Japan Coast Guard,0,O1
12-03-2011,Bombardier BD-100-1A10 Challenger 3,N818RC,Tri Marine Management Company LLC,0,A2
16-03-2011,Beechcraft 200 Super King Air,N849BM,Carde Equipment Sales,5,A1
17-03-2011,Yakovlev 40,5A-DKG,Air Libya,0,O1
17-03-2011,Yakovlev 40KD,5A-DKM,Air Libya,0,O1
17-03-2011,Boeing 737-2D6,5A-DKY,Air Libya,0,O1
20-03-2011,Convair CV-580F,C-GNRL,Nolinor Aviation,0,A1
21-03-2011,Antonov 12BP,TN-AGK, Trans Air Congo,23,A1
28-03-2011,Cessna 550 Citation II,B-7026,Zhong Fei General Aviation Co.,3,A1
30-03-2011,Antonov 2R,UR-54873,Mykolayiv-Aero,0,A2
31-03-2011,DHC-3T Texas Turbine Otter,C-GMCW,Black Sheep Aviation & Cattle Co.,1,A1
01-04-2011,Boeing 737-3H4 (WL),N632SW,Southwest Airlines,0,A2
01-04-2011,CASA C-212-CC40 Aviocar 200,C-FDKM,Fugro Aviation Canada,1,A1
02-04-2011,Gulfstream G650,N652GD,Gulfstream Aerospace,4,A1
04-04-2011,Canadair Regional Jet CRJ-100ER,4L-GAE,Georgian Airways opf. UN,32,A1
11-04-2011,Antonov 2TP,N122AN,Vertol Systems Company,0,A2
13-04-2011,Airbus A330-203,F-GZCB,Air France,0,A2
16-04-2011,Yakovlev 40K,RA-88241,Petropavlovsk-Kamchatsky Air Ent.,0,A2
17-04-2011,Boeing 777-F6N,B-2078,China Cargo Airlines,0,A2
26-04-2011,Cessna 208B Super Cargomaster,N208TF,Martinaire,0,A2
28-04-2011,Embraer EMB-145EP (ERJ-145EP),UR-DNK,Dniproavia,0,A1
04-05-2011,Cessna 208B Grand Caravan,VT-NES,Northeast Shuttles,0,A1
07-05-2011,Xian MA60,PK-MZK, Merpati Nusantara,25,A1
10-05-2011,Fokker 50,OO-VLE,CityJet,0,O1
16-05-2011,Beechcraft B200 Super King Air,N786SR,North Slope Borough,0,A1
17-05-2011,Antonov 2R,RA-68122,private,0,A1
18-05-2011,Saab 340A,LV-CEJ,SOL Líneas Aéreas,22,A1
18-05-2011,Boeing 707-321B,N707AR,Omega Air Refueling,0,A1
