02-01-2008,NAMC YS-11A-500,RP-C3592,Asian Spirit,0,A2
02-01-2008,Fokker 100,EP-IDB, Iran Air,0,A1
03-01-2008,BN-2A-6R Islander,SAN-208,Servicio Aéreo Nacional - SAN,0,A1
04-01-2008,Let L-410UVP-E3,YV2081,Transaven,14,A1
11-01-2008,Antonov 2R,HA-MKK,Letalska sola Solt,1,A1
14-01-2008,Beechcraft 1900C-1,N410UB,Alpine Aviation,1,A1
17-01-2008,Boeing 777-236ER,G-YMMM,British Airways,0,A1
19-01-2008,Beechcraft B200 Super King Air,D2-FFK, Gira Globo,13,A1
23-01-2008,CASA C-295M,019,Polish AF,20,A1
24-01-2008,Douglas DC-3C,HK-2006,VIARCO,0,A2
25-01-2008,Antonov 12BP,EK11660, Aéro-Service,0,A1
25-01-2008,Boeing 727-247,9L-LEF, Teebah Airlines opf. Canadian Airways Congo,0,O1
26-01-2008,CASA/IPTN NC-212 Aviocar 200,PK-VSE,Dirgantara Air Services,3,A1
26-01-2008,AVIC I MA60,,Air Zimbabwe,0,A2
28-01-2008,DC-9-32,N605NW,Northwest Airlines,0,O1
28-01-2008,DHC-8-202,HK-3997,AIRES Colombia,0,A2
30-01-2008,DHC-6 Twin Otter,, Aviastar Mandiri,1,A2
01-02-2008,Boeing 727-259,CP-2429,LAB,0,A1
01-02-2008,Cessna 525 CitationJet CJ1,N102PT,private,2,A1
01-02-2008,Rockwell Sabreliner 80,N3RP,Qualint,0,A2
02-02-2008,Boeing 747-2D7B,N527MC,Atlas Air,0,A1
02-02-2008,Fokker F-27 Friendship 500,TC-MBG,MNG Airlines,0,O1
02-02-2008,Pilatus BN-2A-26 Islander,VP-AAG,Trans Anguilla Airways opf. Air Montserrat,0,A1
05-02-2008,Swearingen SA226-AT Merlin IV,N120SC,McNeely Charter Service,0,A2
07-02-2008,BN-2A-26 Islander,HI-653CA,Caribair,0,A1
07-02-2008,CASA C-212-M Aviocar 300,FAC-1258,Colombian AF,0,A2
07-02-2008,Boeing 717-23S,VH-NXE,National Jet Systems opf. Qantas,0,A2
08-02-2008,British Aerospace 3201 Jetstream 32,ZK-ECN,Air National opf. Air New Zealand,0,H2
12-02-2008,DC-9-31,YV298T,Aserca Airlines,0,O2
12-02-2008,Raytheon 390 Premier I,N16DK,DEKA Research & Development,0,A2
13-02-2008,British Aerospace 3103 Jetstream 31,YV186T,SASCA Airlines,0,A2
14-02-2008,Canadair Regional Jet CRJ-100ER,EW-101PJ,Belavia,0,A1
14-02-2008,Ilyushin 76TD,UN-76020,Asia Continental Airlines,0,A1
18-02-2008,Cessna 650 Citation III,N385EM,private,3,A1
