01-01-1998,Boeing 757-21K,G-WJAN,Airtours Int.,0,A2
02-01-1998,Douglas DC-6B,N861TA,Woods Air Fuel,0,A1
02-01-1998,Learjet 24D,XA-RRK,Aerodinamo del Pacifico,3,A1
05-01-1998,BN-2A Islander,DQ-FDW,Sunflower Airlines,0,A2
05-01-1998,Fokker 100,EP-IDC,Iran Air,0,A1
06-01-1998,Cessna 500 Citation I,N1DK,US Motorsports,0,A1
09-01-1998,Cessna 208B Super Cargomaster,N913FE,FedEx opf. Mountain Air Cargo,1,A1
11-01-1998,Avro RJ.100,TC-THF,THY,0,A1
13-01-1998,Antonov 32,,Afghan AF,51,A1
13-01-1998,Let L-410UVP-E3,YV-928CP,Aeroservice International,2,A1
13-01-1998,Learjet 25B,N627WS,American Corporate Aviation,2,A1
20-01-1998,British Aerospace 3112 Jetstream 31,C-FBIE,Alberta Citylink,0,A1
20-01-1998,ATR-42-312,EI-COC,Italair,0,A1
21-01-1998,ATR-42-320,N15827,Continental Express,0,A2
26-01-1998,British Aerospace 3103 Jetstream 31,OY-SVP,Sun-Air of Scandinavia opf. British Airways Express,0,O1
27-01-1998,Fokker F-27 Friendship 600,XY-AES,Myanma Airways,16,A1
30-01-1998,Cessna 208 Caravan I,N9316F,Penair,0,A1
31-01-1998,Let L-410,,Atlantic Airlines,0,H2
02-02-1998,DC-9-32,RP-C1507,Cebu Pacific Air,104,A1
02-02-1998,Shorts 330-200,N2629Y,SkyWay Enterprises,0,O1
02-02-1998,Shorts 330-200,N2630A,SkyWay Enterprises,0,O1
02-02-1998,Douglas C-117D Super DC-3,N505C,Dragon Air Leasing Inc.,0,O1
02-02-1998,Boeing 737-291,N737RD,IAL Aircraft Holding,0,O1
03-02-1998,Douglas C-47A-45-DL (DC-3),N200MF,Missionary Flights,0,A1
04-02-1998,Antonov 12BP,LZ-SFG,Air Sofia opf. Air Luxor,7,A1
05-02-1998,CASA C-212-S1 Aviocar 100,D.3B-9,Spanish AF,5,A1
06-02-1998,Gulfstream Aerospace G-1159 Gulfstr,VP-BLN,Pegasus Aviation,0,A1
09-02-1998,Boeing 727-223,N845AA,American Airlines,0,A1
09-02-1998,Shorts 360-100,G-BLGB,British Regional Airlines,0,A1
09-02-1998,Hawker Siddeley HS-748-281 Srs. 2A,FAB2509,Brazilian AF,0,A1
11-02-1998,Embraer EMB-145ER (ERJ-145ER),N14931,ExpressJet Airlines opf. Continental Express,0,A1
12-02-1998,Antonov 32B,7744,Sudan AF,26,A1
16-02-1998,Airbus A300-622R,B-1814,China Airlines,203,A1
19-02-1998,Grumman G-159 Gulfstream I,5Y-BMR,Skyways Kenya,0,A1
19-02-1998,Swearingen SA226-TC Metro II,EC-GDG,Ibertrans Aérea,2,A1
22-02-1998,Boeing 737-2K3,YU-ANU,Aviogenex opf. Chanchangi Airlines,0,A1
22-02-1998,ATR-72-202,D-ANFA,Eurowings,0,A2
23-02-1998,Avro RJ.100,TC-THE,THY,0,H2
05-03-1998,Cessna 208B Super Cargomaster,N840FE,FedEx opf. Baron Aviation,1,A1
07-03-1998,Let L-410UVP,HR-AQG,Aerolíneas SOSA,0,A1
10-03-1998,Boeing 707-336C,SU-PBA,Air Memphis,6,A1
10-03-1998,British Aerospace BAe-146-100,A2-ABD,Air Botswana,0,A2
12-03-1998,CASA C-212-A1 Aviocar 200,XT.12B-2,Spanish AF,3,A1
12-03-1998,Antonov 8,EL-ALE,,,A1
18-03-1998,Saab 340B,B-12255,Formosa Airlines,13,A1
19-03-1998,Boeing 727-228,YA-FAZ,Ariana Afghan Airlines,45,A1
19-03-1998,Aérospatiale SN.601 Corvette,N600RA,R. L. Riemenschneider Enterprises,0,A1
22-03-1998,Airbus A320-214,RP-C3222,Philippine Air Lines,3,A1
28-03-1998,Antonov 32,OB-1389,Peruvian AF,22,A1
30-03-1998,Boeing 727,,Kibris THY,0,H2
31-03-1998,Convair CV-240-53 (C-131A),XA-TAP,L.A. Mexicana de Carga,2,A1
31-03-1998,British Aerospace BAe-748-378 Srs.,G-OJEM,Emerald Airways,0,A1
04-04-1998,Cessna 525 CitationJet,N111LR,Alpha Wolf Enterprises LLC,4,A1
07-04-1998,Cessna 208B Super Cargomaster,N868FE,FedEx opf. Corporate Air,1,A1
12-04-1998,Boeing 737-2H4,P4-NEN,Orient Eagle Airways,0,A1
14-04-1998,Yakovlev 40,EX-87529,Kyrghyzstan Airlines,0,A1
20-04-1998,Boeing 727-230,HC-BSU,TAME Ecuador opf. Air France,53,A1
23-04-1998,Embraer C-95B Bandeirante,FAB2321,Brazilian AF,3,A1
23-04-1998,Shorts 330-100,TR-LEM,SAFT Gabon,0,A1
24-04-1998,Ilyushin 62M,YR-IRD,Tarom opf. Trans-Asia,0,A1
25-04-1998,Lockheed EP-3J Orion,152745,US Navy,0,O1
05-05-1998,Boeing 737-282,FAP-351,Fuerza Aérea del Peru - FAP opf. Occidental Petroleum,75,A1
07-05-1998,Antonov 32B,3D-DRV,Southern Gateway,0,A1
07-05-1998,DC-9-32,N948VV,AirTran Airways,0,A2
08-05-1998,Embraer C-95B Bandeirante,FAB2322,Brazilian AF,4,A1
10-05-1998,Lockheed L-1011 TriStar,,Air Luxor,0,H2
11-05-1998,Antonov 12B,RA-12973,Tyumenaviatrans,0,A1
12-05-1998,Xian Yunshuji Y-7H-500,5T-MAG,Mauritanian AF,39,A1
12-05-1998,Boeing 767-33AER,ET-AKW,Ethiopian Airlines,0,A2
12-05-1998,Airbus A320-231,SU-GBD,EgyptAir,0,A2
14-05-1998,Cessna 208 Caravan I,N192AV,Baker Aviation,0,A2
15-05-1998,Fokker F-28 Fellowship 4000,PK-MGT,Merpati Nusantara,0,A1
16-05-1998,Fokker F-28 Fellowship 4000,PK-VFY,Manunggal Air,0,A1
20-05-1998,British Aerospace BAe-748-344 Srs.,ZS-XGY,Intensive Air,0,O2
20-05-1998,Airbus A340-313,EC-GJT,Iberia,0,O2
21-05-1998,Airbus A320-212,G-UKLL,Air UK Leisure,0,A2
24-05-1998,Douglas C-47A-90-DL (DC-3C),N67588,Majestic Air Cargo,0,A1
24-05-1998,Fokker F-27 Friendship,,PIA,0,H2
25-05-1998,Yakovlev 40,RDPL-34001,Lao Aviation,26,A1
26-05-1998,Harbin Yunshuji Y-12 II,JU-1017,MIAT,28,A1
30-05-1998,Convair CV-240-17,N87949,Trans Florida Airlines,0,A1
02-06-1998,Antonov 2R,SP-WNF,ZUA,1,A1
03-06-1998,Swearingen SA227-AC Metro III,LV-WIL,Air Tango,0,A1
05-06-1998,Boeing 727-25F,5Y-BMW,Aero Zambia,0,O1
18-06-1998,Swearingen SA226-TC Metro II,C-GQAL,Propair,11,A1
23-06-1998,Boeing 727,,Iberia,0,H2
25-06-1998,British Aerospace 3212 Jetstream 32,LV-VEJ,LAER,0,A2
26-06-1998,Beechcraft 200 Super King Air,ZS-MSL,Federal Aviation opf. UN,7,A1
27-06-1998,Let L-410UVP-E,S2-ADD,Air Parabat,0,A1
08-07-1998,Antonov 2T,RA-02823,Yakutsk ASK ROSTO,1,A1
13-07-1998,Ilyushin 76MD,UR-76424,ATI Aircompany,8,A1
16-07-1998,DC-9-41,LV-YOA,Dinar Líneas Aéreas,0,A2
16-07-1998,Rockwell Sabreliner 60,LV-WPO,Alas del Sur,3,A1
17-07-1998,Ilyushin 78,UR-UCI,Ukrainian Cargo Airways opf. Air Sofia,10,A1
18-07-1998,Rockwell Sabreliner 75,N547JL,Executive Aircraft Corporation,2,A1
19-07-1998,Boeing 737-2J8C,ST-AFL,Sudan Airways,0,A1
23-07-1998,Shorts SC.7 Skyvan 3-100,XC-UTQ,Mexican AF,4,A1
23-07-1998,Antonov 12,RA-11886,Norilsk Air Enterprise,0,A1
23-07-1998,DHC-6 Twin Otter 200,C-GFYN,Adlair,0,A2
24-07-1998,Cessna 500 Citation I,C-FSKC,Skyward Aviation,0,A1
