04-01-1996,Beechcraft B100 King Air,N924WS,,0,A2
05-01-1996,Convair CV-440F SCD,N358SA,Salair,0,A1
06-01-1996,Antonov 32B,OB-1604,Imperial Air,0,A1
06-01-1996,Learjet 60,XA-ICA,ICA,0,A2
06-01-1996,Airbus A321-131,,TransAsia Airways,0,H2
07-01-1996,DC-9-32,N922VV,ValuJet Airlines,0,A2
08-01-1996,Antonov 32B,RA-26222,Moscow Airlines opf. African Air,237,A1
08-01-1996,BN-2A-27 Islander,J8-VAK,Mustique Airways,1,A1
18-01-1996,Hawker Siddeley HS-125-700B,5N-AXO,Nigerian Government,14,A1
24-01-1996,Dassault Falcon 10,N191MC,Masco Corporation,0,A1
24-01-1996,IAI 1123 Westwind,LV-WJU,Flymell,0,A2
25-01-1996,Swearingen SA227-AC Metro III,LV-AOR,TAN,0,A1
28-01-1996,Douglas DC-8-55F,Z-WSB,Affretair,0,A1
29-01-1996,Cessna 208 Caravan I,ZK-SFA,Soundsair,5,A1
04-02-1996,Douglas DC-8-55F,HK-3979X,LAC Colombia,24,A1
04-02-1996,Cessna 500 Citation I,PT-KPA,Táxi Aéreo Weston,0,A1
05-02-1996,Convair C-131E (CV-440),N131T,Business Air Connection,4,A1
06-02-1996,Boeing 757-225,TC-GEN,Birgenair opf. Alas Nacionales,189,A1
06-02-1996,Cessna 500 Citation I,XA-SLQ,Aérotaxi Cachanilla,8,A1
09-02-1996,Pilatus BN-2B-20 Islander,JA5322,Nagasaki Airways,0,A1
12-02-1996,GAF Nomad N.24A,N224E,Haiti Express Airways,10,A1
16-02-1996,DHC-6 Twin Otter 300,TG-JAK,AVCOM,2,A1
19-02-1996,DC-9-32,N10556,Continental Air Lines,0,A1
19-02-1996,Cessna 550 Citation II,D-CASH,Private Wings,10,A1
22-02-1996,Antonov 24RV,YR-BMK,Romanian CAA,10,A1
24-02-1996,Antonov 12BP,RA-11403,Sakha Avia,0,A1
24-02-1996,Cessna 208 Caravan I,3010,South African AF,0,A1
25-02-1996,Antonov 24RV,XU-314,Kampuchea Airlines,0,A1
26-02-1996,Lockheed C-130H Hercules,,Sudan AF,91,A1
27-02-1996,Fokker F-27 Friendship 600,PK-JFH,Sempati Air,0,A2
27-02-1996,Antonov 12BP,ER-ACE,Aero Tropical,8,A1
29-02-1996,Boeing 737-222,OB-1451,Faucett,123,A1
02-03-1996,Learjet 25D,PT-LSD,Madrid Táxi Aéreo,9,A1
08-03-1996,Boeing 727,,Kibris THY,0,H2
09-03-1996,DHC-6 Twin Otter 200,N245GW,Carson Helicopters,3,A1
10-03-1996,Boeing 737-4Q8,B-2960,Hainan Airlines,0,H2
10-03-1996,CASA/Nurtanio NC-212-CC4 Aviocar 20,PK-NCU,Merpati Nusantara,0,A2
11-03-1996,Antonov 26,ST-FAR,Farnas Aviation Services,0,A1
17-03-1996,Pilatus BN-2A-21 Islander,N904WA,Wagner Foundation,0,A1
20-03-1996,Antonov 26,,Sudan AF,,C1
24-03-1996,Vickers 808C Viscount,G-OPFE,British World,0,A1
24-03-1996,unknown,,Sudan Airways,0,H2
26-03-1996,Tupolev 154M,EP-ITS,Iran Air Tours,0,A2
26-03-1996,Pilatus BN-2A-21 Islander,PK-VIW,Dirgantara Air Services,0,A2
27-03-1996,Airbus A320-231,,EgyptAir,0,H2
30-03-1996,Douglas C-47B-20-DK (DC-3),HK-2497,LANC Colombia,0,A1
02-04-1996,Boeing 737-3Y0,EI-BZF,Philippine Air Lines,0,A2
02-04-1996,DHC-6 Twin Otter 200,RP-C1154,Pacific Airways,0,A1
03-04-1996,Boeing T-43A (737),73-1149,USAF,35,A1
04-04-1996,British Aerospace ATP,,Biman Bangladesh,0,H2
05-04-1996,Ilyushin 76TD,RA-76752,Krasnoyarskie Avialinii,20,A1
05-04-1996,Dornier 228-212,B-12257,Formosa Airlines,6,A1
05-04-1996,Xian Yunshuji Y-7H,5T-MAF,Mauritanian AF,8,A1
07-04-1996,DHC-6 Vista Liner 300,N143SA,Dolphin Express Airlines,0,A1
07-04-1996,BN-2A-21 Islander,VH-HIA,Island Air Gold Coast,0,A1
12-04-1996,Swearingen SA226-TC Metro III,LV-WNY,Alas del Sur,0,A2
16-04-1996,Fokker F-27 Friendship 500,PK-MFW,Merpati Nusantara,0,A2
20-04-1996,Antonov 2TP,RA-33631,Cherskoye Aviation Enterprise,,A1
23-04-1996,Antonov 2R,RA-84646,Voronezh Avia,0,A1
24-04-1996,Dassault Falcon 20,RP-C1980,Bangko Sentral Ng Pilipinas,0,A1
24-04-1996,Reims Cessna F406 Caravan II,5H-TZD,Tanzanair,1,A1
25-04-1996,British Aerospace BAe-748-352 Srs.,9N-ABR,Royal Nepal Airlines,0,A1
01-05-1996,Boeing 727-2B6,PP-LBY,Fly Linhas Aéreas,0,A1
03-05-1996,Antonov 24RV,ST-FAG,Federal Airlines,53,A1
03-05-1996,Swearingen SA227-AC Metro III,N670PA,Penair,0,A1
05-05-1996,Douglas DC-3C (C-47B-DK),C-GCZG,Aviation Boreal,0,A1
09-05-1996,DHC-3 Otter,C-GDOB,Buffalo Narrows Airways,2,A1
10-05-1996,DHC-6 Twin Otter 200,XA-SWJ,Aeroservicios Emp. de Durango,16,A1
11-05-1996,DC-9-32,N904VJ,ValuJet Airlines,110,A1
11-05-1996,BN-2A-20 Islander,P2-ISD,Milne Bay Air,1,A1
12-05-1996,Beechcraft 300LW Super King Air,OE-FEM,Airlink,4,A1
14-05-1996,Douglas DC-9-15,XA-SNR,Allegro Airlines,0,A1
15-05-1996,Lockheed C-130H Hercules,TC-67,Argentine AF,0,A1
15-05-1996,Beechcraft 200 Super King Air,N1865D,R & B Leasing,2,A1
17-05-1996,Airbus A300B4-203,TC-ALP,Air Alfa,0,O1
17-05-1996,Swearingen SA226-TC Metro II,N229AM,Airvantage,0,A2
17-05-1996,DHC-8-103,VH-JSI,National Jet Systems,0,A2
18-05-1996,Let L-410UVP-E9D,VT-ETB,Archana Airways,0,A1
19-05-1996,Embraer C-95A Bandeirante,FAB2295,Brazilian AF,4,A1
19-05-1996,BN-2A-26 Islander,G-BEDZ,Loganair,1,A1
29-05-1996,BN-2A-27 Islander,8R-GHG,Trans Guyana Airways,0,A1
01-06-1996,Fairchild RC-119L Flying Boxcar,3181,Republic of China AF,0,O1
04-06-1996,Learjet 25C,PT-KBC,Aeroexecutivos,2,A1
06-06-1996,Ilyushin 76MD,UR-76539,Ukraine Air Force opf. Hoseba,10,A1
07-06-1996,Alenia G-222TCM,MM62108,Italian AF,0,A1
09-06-1996,Boeing 727-286,EP-IRU,Iran Air,4,A1
12-06-1996,DHC-5D Buffalo,5H-BAF,Trident Aviation,,A1
13-06-1996,DC-10-30,PK-GIE,Garuda,3,A1
13-06-1996,Antonov 2R,RA-84744,Aviaagro,2,A1
16-06-1996,Shorts SC.7 Skyvan 3-400,OE-FDI,Pink Aviation Services,0,A1
16-06-1996,DHC-3 Otter,C-FMEL,Wildcountry Airways,0,A1
17-06-1996,Antonov 2R,UK-17798,Samarkand Flight Enterprise,,A1
20-06-1996,Gulfstream Aerospace G-1159 Gulfstr,VR-BLJ,NAMCO,12,A1
20-06-1996,Douglas DC-3A-S1C3G,N23WT,Loren Davis Ministries,0,A1
20-06-1996,Antonov 2TP,N67AN,N67AN Inc.,0,A1
21-06-1996,Harbin Yunshuji Y-12-II,B-3822,China Flying Dragon,2,A1
24-06-1996,NAMC YS-11-109,RP-C1981,Air Philippines,0,A1
24-06-1996,Antonov 26B,UR-26197,Air Nacoia,4,A1
28-06-1996,Yakovlev 40,RA-87423,Sakha Avia opf. Samordok Aviakompanija,0,A1
28-06-1996,Beechcraft 200 Super King Air,TU-TJE,Air Ivoire,3,A1
30-06-1996,Boeing 707-369C,5X-JON,DAS Air Cargo,0,A1
02-07-1996,Dornier Do 28D-2 Skyservant,HK-4044-X,Transporte Aéreo de Santander - TAS,0,A1
06-07-1996,MD-88,N927DA,Delta Air Lines,2,A2
09-07-1996,DHC-6 Twin Otter 300,P2-MBB,Milne Bay Air,20,A1
11-07-1996,British Aerospace BAe-748-402 Srs.,PK-IHN,Bouraq Indonesia,0,A1
11-07-1996,Let L-410UVP-E9D,VT-ETC,Archana Airways,9,A1
14-07-1996,Boeing E-3A Sentry (707-300B),LX-N90457,NATO,0,A1
15-07-1996,Lockheed C-130H Hercules,CH-06,Belgian AF,34,A1
17-07-1996,Boeing 747-131,N93119,TWA,230,A1
17-07-1996,DHC-4A Caribou,9Q-CUB,Operation Blessing,0,A1
17-07-1996,DHC-6 Twin Otter 300,XA-TCF,Trans Caribe opf. Aerolatino,1,A1
17-07-1996,DHC-5D Buffalo,JW9022,Tanzanian AF,,A2
18-07-1996,Bristol 170 Freighter 31,C-FDFC,Mrs 4000 Investments Ltd,0,A1
20-07-1996,Douglas DC-6A,N313RS,Northern Air Cargo,4,A1
23-07-1996,IAI 1124 Westwind,4X-AIP,Arkia,0,A1
24-07-1996,Fokker F-27 Friendship 600,XY-AET,Myanma Airways,8,A1
25-07-1996,Boeing 767-3D6,,Air Algérie,0,H2
25-07-1996,Yakovlev 40,RA-87573,NovgorodAvia opf. Weasua Air Transport,0,A1
25-07-1996,Dassault Falcon 20C,LV-WMM,Estornel Air Service,0,A2
26-07-1996,DC-10-30,,Iberia,0,H2
27-07-1996,Dornier Do 128-6 Turbo Skyservant,5Y-BLB,Aircraft Leasing Services - ALS,0,A2
30-07-1996,Canadair CL-215-1A10,I-CFSU,Corpo Forestale dello Stato - CFS opf. SISAM,1,A1
30-07-1996,Antonov 2T,1319,Polish Navy,0,A1
02-08-1996,Boeing 737-2D6C,7T-VED,Air Algérie,0,A2
02-08-1996,Grumman G-159 Gulfstream I,N190LE,Skyways Kenya,0,A1
03-08-1996,Gulfstream Aerospace G-1159 Gulfstr,F-330,Danish AF,9,A1
07-08-1996,Douglas DC-6A,9Q-CJR,Transair Cargo,0,A1
08-08-1996,Dassault Falcon 10,D-CBUR,Burda Holding,4,A1
09-08-1996,DHC-6 Twin Otter 200,LV-LNY,TAPSA,0,A1
09-08-1996,Fokker F-28 Fellowship 4000,5T-CLG,Air Mauritanie,0,H2
12-08-1996,DHC-6 Twin Otter 300,C-GNDN,First Air,2,A1
13-08-1996,Learjet 25B,EC-CKR,MAC Aviation ,0,A1
14-08-1996,Douglas DC-4 (C-54A-15-DC),C-FGNI,Air North,1,A1
17-08-1996,Antonov 2TP,RA-01672,Azovtransavia,,A1
17-08-1996,Lockheed C-130H Hercules,74-1662,USAF,9,A1
18-08-1996,DHC-3T Vazar Turbine Otter,C-GCMY,Harbour Air ,3,A1
19-08-1996,Ilyushin 76T,RA-76513,SPair,12,A1
21-08-1996,Boeing 707-366C,SU-AVX,EgyptAir,0,A1
26-08-1996,Airbus A310-304,F-GKTD,Sudan Airways,0,H2
27-08-1996,Antonov 2R,ER-33647,Air Moldova,2,A1
28-08-1996,British Aerospace BAe-748-402 LFD S,PK-IHT,Bouraq Indonesia,0,A2
29-08-1996,Tupolev 154M,RA-85621,Vnukovo Airlines,141,A1
30-08-1996,Embraer XC-95B Bandeirante,FAB2315,Brazilian AF,8,A1
03-09-1996,Tupolev 154,,Balkan Bulgarian Airlines opf. Hemus Air,0,H2
05-09-1996,DC-10-10CF,N68055,FedEx,0,A1
13-09-1996,Embraer 110 Bandeirante,PT-WAV,Helisul Taxi Aéreo,2,A1
16-09-1996,Shorts SC.7 Skyvan 3-200,N10DA,North Star Air Cargo,0,A1
18-09-1996,Fairchild C-123K Provider,XA-SNB,Krissalan de Aviacion,5,A1
23-09-1996,BN-2A-21 Islander,DQ-FIF,Vanua Air Charter,0,A1
25-09-1996,Douglas DC-3C (C-47A-70-DL),PH-DDA,DDA,32,A1
27-09-1996,Dassault Falcon 10,F-GJMA,Chaillotine Air Service,0,A1
30-09-1996,DHC-6 Twin Otter 200,PK-YPF,Trigana Air Service,0,A1
