02-01-1997,Cessna 208B Grand Caravan,N802TH,Tar Heel Aviation,2,A1
03-01-1997,Shorts 330-100,G-ZAPC,Titan Airways,0,A1
03-01-1997,Cessna 208B Grand Caravan,C-FTZF,Nakina Outpost,0,A2
05-01-1997,Swearingen SA227-AC Metro III,N165SW,Skylink Charter,0,A1
07-01-1997,DHC-6 Twin Otter 300,5W-FAU,Polynesian Airlines,3,A1
07-01-1997,MD-87,,Austrian Airlines,0,H2
09-01-1997,Embraer 120RT Brasilia,N265CA,Comair opf. Delta Connection,29,A1
11-01-1997,Swearingen SA227-AC Metro III,EC-GKK,Ibertrans Aérea,0,A1
16-01-1997,Boeing 707-331C,P4-OOO,First Int. Airways,0,A1
16-01-1997,Learjet 24,N991TD,Air Cargo Express,0,A1
17-01-1997,Fokker F-27 Friendship 500,PT-LAM,TAM,0,A1
20-01-1997,Harbin Yunshuji Y-12-II,CR851,Sri Lanka AF,4,A1
20-01-1997,Boeing 777-281,,All Nippon,0,H2
22-01-1997,Saab 340,,Air Nelson,0,H2
24-01-1997,Convair CV-240-53 (HC-131A),XA-SOZ,L.A. Mexicana de Carga,0,A1
25-01-1997,Antonov 26,RA-26541,Kolyma-Avia,0,A1
25-01-1997,Ilyushin 76TD,RA-76834,Voronezh Aircraft Production Association (VASO),0,A1
28-01-1997,Beechcraft 200 Super King Air,C-GCEV,Propair,0,A1
29-01-1997,DHC-4A Caribou,N702SC,Southcentral Air,1,A1
29-01-1997,Yakovlev 40,RA-87552,Cheremshanka Airlines opf. Krasnoyarskie Avialinii,0,A1
31-01-1997,Embraer 110P1A Bandeirante,5N-AXS,Skypower Express,5,A1
01-02-1997,British Aerospace BAe-748-353 Srs.,6V-AEO,Air Senegal,23,A1
01-02-1997,Cessna 500 Citation I,RP-C1500,Air Span ,2,A1
02-02-1997,CASA C-212 Aviocar 200,T-400,Angolan AF,37,A1
04-02-1997,Swearingen SA226-TC Metro II,XA-HAO,Aero Cuahonte,0,A1
07-02-1997,Dassault Falcon 20,LV-WLH,Air Service ,4,A1
08-02-1997,Boeing 737-3L9,PH-TSW,Transavia Airlines,0,A2
10-02-1997,unknown,,China Northwest,0,H2
14-02-1997,Boeing 737-2C3,PP-CJO,Varig,1,A1
19-02-1997,IAI 1124 Westwind,YV-160CP,Transpolar,5,A1
19-02-1997,Yakovlev 40,UN-87233,SemeyAvia,0,A1
21-02-1997,Antonov 32B,CR865,Sri Lanka AF,3,A1
24-02-1997,Hawker Siddeley HS-748-235 Srs. 2A,PK-IHG,Bouraq Indonesia,0,A2
24-02-1997,Dornier Do 128-6 Turbo Skyservant,NAF-017,Nigerian AF,3,A1
27-02-1997,Learjet 35A,N440HM,Colvin Aviation,0,A1
02-03-1997,Beechcraft 200 Super King Air,N117WM,Coast Hotels & Casinos,1,A1
03-03-1997,Embraer 120RT Brasilia,PT-MFC,Pantanal,0,A1
03-03-1997,Let L-410UVP-E,HR-IAS,Isleña Airlines,0,A1
03-03-1997,Dassault Falcon 20,5-3020,Iran Army,4,A1
04-03-1997,Cessna 208B Super Cargomaster,C-FESJ,Air Georgian,1,A2
06-03-1997,Harbin Yunshuji Y-12-II,CR856,Sri Lanka AF,0,C1
07-03-1997,Convair CV-240-27,N357T,Dodita Air Cargo,0,A1
07-03-1997,Cessna 500 Citation I,HK-3885,Aerotaxi del Oriente - ATO,2,A1
